imgpath,label,label_index,fold
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_256.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_238.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_642.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_465.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_443.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_133.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_477.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_431.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_683.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_602.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_455.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_359.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_137.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_192.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_694.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_349.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_075.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_231.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_614.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_207.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_277.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_018.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_634.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_378.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_160.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_182.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_195.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_496.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_390.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_147.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_625.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_499.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_680.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_569.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_365.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_618.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_098.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_139.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_507.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_295.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_473.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_650.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_440.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_620.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_392.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_481.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_692.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_669.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_266.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_613.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_082.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_262.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_404.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_055.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_258.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_143.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_631.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_419.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_179.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_560.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_373.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_102.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_479.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_629.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_397.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_034.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_367.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_318.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_297.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_128.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_041.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_446.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_311.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_013.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_261.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_114.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_423.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_074.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_524.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_460.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_658.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_402.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_406.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_183.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_471.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_580.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_647.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_598.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_434.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_527.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_601.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_005.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_547.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_661.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_014.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_045.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_054.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_537.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_566.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_368.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_257.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_278.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_015.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_646.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_651.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_122.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_071.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_028.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_657.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_662.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_100.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_103.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_343.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_241.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_472.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_374.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_387.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_263.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_487.jpg,desert,0,4
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_316.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_099.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_612.jpg,desert,0,3
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_649.jpg,desert,0,2
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_660.jpg,desert,0,2
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_459.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_690.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_088.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_248.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_438.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_605.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_267.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_223.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_215.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_288.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_121.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_338.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_172.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_043.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_410.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_227.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_167.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_403.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_469.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_515.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_376.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_020.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_036.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_436.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_224.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_173.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_676.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_334.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_029.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_689.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_221.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_486.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_540.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_498.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_544.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_506.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_672.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_281.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_063.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_008.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_523.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_290.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_214.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_202.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_310.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_563.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_298.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_589.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_260.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_213.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_558.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_600.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_529.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_606.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_519.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_408.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_409.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_293.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_572.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_391.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_300.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_001.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_189.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_655.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_336.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_245.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_168.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_344.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_366.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_199.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_307.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_346.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_622.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_051.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_549.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_484.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_681.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_127.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_573.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_319.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_083.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_430.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_206.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_357.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_085.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_616.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_264.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_586.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_611.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_592.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_684.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_112.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_470.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_458.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_668.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_191.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_035.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_180.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_617.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_047.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_643.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_276.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_181.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_450.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_302.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_442.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_485.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_505.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_426.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_164.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_494.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_369.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_636.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_109.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_685.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_284.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_146.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_333.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_363.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_624.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_341.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_186.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_604.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_134.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_384.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_048.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_603.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_037.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_270.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_533.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_447.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_355.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_567.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_273.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_615.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_056.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_327.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_219.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_086.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_386.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_462.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_217.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_069.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_398.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_106.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_474.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_212.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_562.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_352.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_421.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_301.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_539.jpg,desert,0,5
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_688.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_185.jpg,desert,0,1
/Users/cristianion/Desktop/satimg_data/NWPU-RESISC45/desert/desert_621.jpg,desert,0,5
